UID,species,RL,dB_20kHz,dB_30kHz,dB_40kHz,dB_50kHz,dB_60kHz,dB_70kHz
16017402,X085,140.98372,125.0560309,140.8347902,140.9354031,146.7235213,140.9720803,128.9618365
16017403,X085,138.4789821,121.9519561,138.7383451,138.5822823,143.154602,140.0707726,129.3554787
16017404,X085,134.2334452,119.4107967,134.7791357,134.6229301,137.0133486,134.9344958,124.0081902
16017405,X085,128.512127,121.5628159,132.7842245,131.6955727,132.1409133,129.6132222,114.6347639
16017406,X085,123.8118418,124.0675991,131.4419708,124.4806708,116.6197216,120.588215,114.9488469
16017407,X085,131.4393633,122.0202734,135.0639449,133.4703151,126.8962359,123.7909959,110.475394
16017408,X085,132.5392543,120.2097177,136.5025554,135.0358564,130.4603305,125.2465367,101.1466387
16017409,X085,131.5400607,122.3243317,133.9687218,134.0430488,129.066731,124.3697356,108.5515338
16017410,X085,127.7878383,126.6133853,134.0529549,129.9882398,128.3519142,125.0083231,108.9460494
16017411,X085,128.8273091,115.5390898,131.7211612,129.8457556,122.8627945,122.0705597,101.6835291
16017412,X085,125.8714554,120.3663954,135.2132834,123.1406404,125.2362119,127.0039982,110.9838172
16017413,X085,125.5641563,120.6508798,136.6027453,114.8284174,127.6427065,130.8398676,109.5393642
16017414,X085,127.0280396,121.3210441,120.4330473,129.8846146,117.5016339,123.8038052,106.2367823
16017415,X085,123.1885306,129.7017093,122.2511459,127.308782,112.6824219,116.8152121,110.3555488
16017416,X085,128.4133134,123.7161761,134.5605283,129.6410964,128.3745201,120.2703151,111.2507071
16017417,X085,132.4430736,121.7185877,136.2171124,135.7024995,128.4456673,120.7089462,114.5027927
16017418,X085,135.4815206,125.5365914,136.6094793,139.3106663,135.0816947,125.6849571,118.8764398
16017419,X085,137.5582896,130.2632726,141.4612857,140.731742,140.6875863,131.2942592,116.4442764
16017420,X085,134.3212379,125.153397,135.9048214,134.3387559,137.8985717,131.0732827,118.0339775
16017421,X085,131.4080125,125.6956594,129.6542672,131.1029767,134.4689816,128.4653535,115.1139249
16017422,X085,128.2223461,123.8207005,126.3377759,127.0083407,133.2334936,123.0364028,111.544607
16017423,X085,132.4207186,125.7753273,128.880594,133.396059,138.833814,125.5434623,112.8765423
16017424,X085,138.5351347,129.5480513,134.0359335,138.1055703,144.703063,135.9331035,121.8857148
16017425,X085,139.7325476,126.2562356,135.5345701,138.5207578,145.759221,139.4436284,128.0204102
16017426,X085,138.7465934,128.677887,136.7630752,137.64532,144.174734,139.8648958,127.6463044
16017427,X085,139.3440643,125.7031305,136.953812,137.2165574,143.6590682,139.502436,128.4647879
16017428,X085,136.8848993,128.2640443,135.9725578,136.1830954,140.5081084,134.8069649,122.8972486
16017429,X085,129.4235941,124.0609707,133.0144661,129.8188985,130.801774,116.6493776,110.4614677
16017430,X085,133.2863992,124.7629083,136.7620112,135.2520609,137.356641,124.9146921,116.7656786
16017431,X085,137.6511578,125.3450001,137.9239582,138.0930133,141.0947354,133.348392,124.0362753
16017432,X085,138.6810119,123.710896,139.8668952,141.6562406,143.4915749,135.8389423,125.6825484
16017433,X085,140.6753196,124.6592167,141.1218796,142.5150299,145.4068597,134.2496801,120.9356371
16017434,X085,136.5398219,125.7830492,129.1282573,140.1373101,141.0020486,131.3143369,106.0248927
16017436,X085,137.7935047,131.3787415,135.5053666,140.9658795,143.1014198,135.2961825,113.7572509
16017437,X085,140.3878268,131.5276596,132.106936,142.7159951,145.5091439,141.3649781,127.2399304
16017438,X085,139.3718884,127.7424157,130.9808292,141.7377122,144.5890198,142.0642822,128.0718303
16017439,X085,139.7824282,127.8182517,129.0922914,140.510679,143.9898558,140.3864526,129.3378897
16017440,X085,139.0358706,126.9228246,132.7718223,140.5844524,143.3526859,134.957161,121.4519767
16017441,X085,136.6329131,129.0481997,139.0797476,138.7757617,138.6115748,130.6583155,118.6297813
16017443,X085,130.8983273,134.7335862,129.4733842,130.240445,131.4827701,129.9568933,110.9199731
16017444,X085,124.4970196,133.2319607,128.1960312,128.5612764,110.6082161,114.1123406,102.9960125
16017455,X085,114.8041048,122.4289884,114.4162274,112.4893535,97.2625918,117.2991884,106.6529709
16017458,X085,119.0661306,129.5604081,118.889469,96.30561002,113.0732484,114.3150416,112.5836563
16017460,X085,126.3802296,135.5541421,131.0147215,126.8039997,123.7664342,113.418381,104.0650514
16017471,X085,110.23668,129.276641,116.4527237,115.0511883,111.540805,110.3080112,101.7790856
16017474,X085,129.1818638,127.9414388,130.2028233,131.8407209,131.7272098,123.7337571,110.6433838
16017475,X085,130.9046519,128.6139471,124.1032334,131.7330277,134.1952096,125.024993,105.8949723
16017477,X085,123.0331445,141.863523,132.7759973,116.7019309,108.1993088,112.5049162,103.3942489
16017478,X085,122.1462425,133.4493174,130.973309,114.946942,121.1279643,110.0983618,106.7007495
16017482,X085,113.9079783,117.945233,122.0054497,104.2175453,116.4502353,108.081205,100.1115826
16017485,X085,125.7696178,132.3927473,129.3724455,130.2955602,126.4394754,111.6911177,100.2756159
16017489,X085,128.227453,132.7484397,130.5482116,125.7388318,126.6315784,115.2724311,103.1384464
16017490,X085,128.4156002,136.1510654,132.5386017,130.0993461,131.5519988,119.0756554,109.3463874
16017491,X085,129.0194929,134.6476749,132.6876115,130.2916193,134.7403343,121.5820818,101.3493517
16017492,X085,130.0685234,135.7799138,133.4859492,130.0338175,136.8221142,125.6599384,104.2386965
16017493,X085,129.2210493,132.8737191,132.5432561,125.0485989,135.6883019,129.4034952,105.402023
16017494,X085,130.3815105,127.034681,133.0007929,125.9750721,131.5548062,129.3127354,103.3926013
16017495,X085,130.3841667,134.116842,133.3174704,130.711027,130.95183,128.7368112,114.7996142
16017496,X085,129.6041668,132.9650538,130.0445317,131.4840461,130.7140497,124.3379429,112.6516622
16017501,X085,127.0412981,135.9813157,123.5986663,126.0480687,124.2039505,113.3275927,97.91289196
16017502,X085,107.6524252,126.3494513,115.5734388,100.4548995,109.9899733,114.4680334,95.93670916
16017503,X085,105.3197003,123.6607585,117.8481603,109.3473101,105.7913875,113.1503377,98.8317315
16017505,X085,115.1839497,130.04365,103.8003764,115.9675516,119.8722509,112.2571306,113.8192719
16017507,X085,125.2595778,125.3290548,123.784925,125.2818546,118.7400541,118.5207228,120.350546
16017509,X085,102.7528819,124.9193386,114.4344561,112.0303712,103.2446315,107.098278,106.5432407
16017510,X085,127.2345778,128.3205742,134.7833834,125.8779654,123.8809793,114.2850661,112.8679359
16017511,X085,126.2514776,129.1783059,133.2203807,129.4180752,123.4226527,115.8997817,103.6715113
16017512,X085,125.8357198,135.7458675,132.2538113,128.1380001,127.5220182,117.8893254,113.5770469
16017513,X085,127.654853,132.0108921,129.2977769,128.9612489,126.1477004,112.728576,109.6491902
16017515,X085,125.8149422,132.2379168,129.415637,127.6919751,126.180868,118.4436921,111.9630517
16017516,X085,126.0819766,134.2642531,129.3732471,128.8736464,125.501153,117.3257959,111.2277315
16017517,X085,126.9057576,135.666373,131.0780887,126.5979732,124.3321802,118.554482,113.3176774
16017518,X085,129.2591381,136.0808969,132.1112669,128.86684,126.3112535,121.0109696,108.9030591
16017519,X085,128.7830316,135.4441568,133.5561486,128.8124494,124.5580811,122.6253697,118.7087862
16017520,X085,128.0392636,136.7662307,133.5589205,129.874032,126.1714814,119.976189,110.5647739
16017522,X085,124.2382322,140.5902622,132.6716988,125.1192174,113.4139061,107.3548679,89.89183649
16017523,X085,124.6303212,138.712839,133.3334274,125.2175003,118.5766255,110.4510002,96.9858622
16017524,X085,118.5467801,131.5108805,123.5752909,112.9123692,117.4365116,107.7645741,105.6994109
16017525,X085,118.2962287,132.3608263,126.2705955,116.8376787,114.1121721,110.5924506,100.0151064
16017526,X085,114.3891922,132.2046114,117.7809211,110.353547,93.42231754,112.9108633,106.4714276
16017527,X085,129.5728441,132.7237524,127.0971054,125.507532,131.523815,126.4898771,114.3563708
16017529,X085,128.4705405,133.7357289,125.3485228,126.4770761,131.2220296,124.0411926,109.5897137
16017530,X085,122.8477213,142.8076168,128.4110334,125.1528274,120.9414924,111.2356593,107.3288611
16017533,X085,125.7496953,145.9724707,132.2448378,122.6187421,120.8109752,119.4663334,103.6212555
16017534,X085,124.6681434,146.3958777,128.6989133,112.4122693,122.9138988,113.6894662,104.8670646
16017539,X085,128.050692,131.5868246,112.8130937,126.2953191,131.3403051,123.4428135,112.8608527
16017540,X085,130.4061451,132.327711,127.6508272,128.7303938,132.7176988,127.6066271,113.7877209
16017542,X085,132.1864034,132.2567029,131.5229635,131.6672058,135.392354,128.9345795,118.310737
16017543,X085,133.2412628,137.4186664,130.1415432,131.6090628,135.3466395,131.1204425,120.1716461
16017544,X085,133.789591,135.1945059,131.4336461,132.1611237,136.8645859,131.128147,121.7894791
16017545,X085,135.0175068,133.4385388,133.9242886,134.1367926,138.2392869,130.5023806,117.9726642
16017546,X085,134.0790464,136.0932458,133.0311665,134.2939981,138.4977607,130.7311053,118.1543897
16017547,X085,133.4498704,134.6949458,133.7852212,134.0583467,135.7699552,129.9510705,119.5925067
16017548,X085,131.1628911,134.9589028,132.3618889,130.4244005,132.6937425,124.1239936,96.18291795
16017550,X085,132.8099831,135.8048937,132.8484087,132.4623109,133.0189868,130.715271,111.0308065
16017553,X085,134.963288,135.7422994,138.0065829,136.8277993,135.314279,133.7521397,114.4051035
16017554,X085,136.0776966,137.1839512,137.8354411,135.695101,135.9324534,133.3592859,116.8323798
16017555,X085,133.7333597,135.376568,137.200077,133.0350862,132.7554893,131.0672732,113.4716166
16017556,X085,112.9954537,117.4294463,122.9994534,120.5928391,116.4861168,101.1643372,103.8460935
16017557,X085,131.5951181,135.5763436,135.0908137,131.8928118,129.9162952,127.2820884,113.3368298
16017558,X085,128.9693363,135.8506051,133.7905962,127.7366395,126.0904716,120.1106432,108.3786187
16017559,X085,127.6606489,133.7787639,132.8209462,129.4425323,123.3528128,118.5411168,111.4130626
16017560,X085,122.766768,128.681078,131.8380068,124.7259712,117.5364719,109.0285082,103.3259638
16017561,X085,118.8837277,134.7925427,124.6960318,117.782967,118.1531328,107.9714858,100.6195955
16017562,X085,119.3123076,135.7731927,127.9952812,122.5588834,115.6107951,99.41243506,100.0298623
16017563,X085,118.0382427,135.3430804,125.5938611,110.2729985,115.32983,111.8295134,106.2882545
16017564,X085,118.8007027,136.7067557,128.8662553,118.8192607,110.3031149,111.9622308,105.6504673
16017565,X085,119.5504348,135.6553252,124.9675189,118.6047833,116.9379701,108.1992882,104.2464382
16017566,X085,119.5455932,136.0085229,124.8982336,108.8294432,106.0369999,109.190504,91.00590032
16017567,X085,119.1758092,133.7848273,127.0013248,119.970653,120.1365707,101.9003509,101.3980829
16017568,X085,119.7392183,129.2026448,127.1298805,120.4110988,109.9807527,115.1032587,101.0034081
16017569,X085,119.6406237,132.5426205,121.8558044,118.9845831,105.2764268,107.9367564,107.7343264
16017570,X085,118.812227,131.7234474,125.4450224,116.8712421,113.1332139,114.780583,103.6018411
16017571,X085,124.6868928,131.64824,133.7942281,128.0553531,121.0772059,115.945591,103.760128
16017572,X085,131.2683216,135.0980861,135.6202639,132.7419808,132.9606185,126.3701701,111.2492042
16017573,X085,134.2939233,137.996404,138.4450012,135.9117808,135.0543661,130.7451632,99.93567571
16017574,X085,134.7195817,140.199835,139.3749687,136.4104359,133.0889825,125.0868823,115.1801362
16017575,X085,133.9166109,140.8811907,140.1797844,136.0834214,128.9606172,120.0454457,105.8274764
16017576,X085,133.6007608,142.4490019,141.0140139,133.3828305,129.4561928,109.296072,108.7841132
16017577,X085,132.5466447,142.5874157,138.346892,131.7719088,123.4188108,117.6634148,107.7362033
16017578,X085,125.3766402,128.5350173,115.7116012,134.5592683,124.9476321,111.9212925,106.094066
16017579,X085,128.435019,142.7389654,135.8669499,130.9779914,117.9436404,112.095557,100.9025555
16017580,X085,128.4582105,140.0484116,134.1921408,127.1166878,115.017232,118.9317815,110.5261058
16017581,X085,123.8262064,137.5353813,132.4527324,116.5788397,116.1611958,105.0755219,101.9023856
16017582,X085,126.2553977,136.1604336,134.8598197,129.2569201,111.7877072,115.5389739,85.03882671
16017583,X085,129.3644537,137.3612415,132.5239772,130.3849252,137.9540165,126.2338742,114.3939009
16017584,X085,131.679546,134.8225754,134.1369042,134.7870488,135.1104627,130.4057883,116.2075472
16017585,X085,131.0089392,135.8155483,130.2485633,136.6771095,129.3281504,128.6284765,113.7658449
16017586,X085,131.6821672,134.5835064,130.8937347,137.0723517,132.6450642,125.2189192,120.362125
16017587,X085,130.9855639,132.2342291,133.3020057,137.991189,136.9792002,119.5425849,113.9749769
16017588,X085,124.923807,136.7203031,135.5046869,125.4836528,114.3494242,111.5255717,95.67820255
16017590,X085,128.7771581,139.5672962,136.0270756,129.2808461,121.0896172,113.1628997,99.43800413
16017592,X085,131.7945002,141.0469835,138.6550255,133.4398733,127.0107364,106.9127208,106.8407011
16017593,X085,133.8548332,140.8290762,138.5527395,134.5259426,131.8856069,123.5915087,108.2022895
16017594,X085,134.9024075,142.0785749,140.0969521,136.2152585,132.1642678,123.2794335,106.5706395
16017595,X085,129.9654297,140.0687174,138.4361247,133.6916498,129.8446157,116.1114339,107.4552165
16017597,X085,125.4686117,136.9058031,132.7945688,129.3380522,119.1585109,113.8903602,101.8904784
16017599,X085,129.4310673,138.7977685,136.5764449,135.1687671,126.7909151,118.2388621,96.86544339
16017600,X085,131.6250528,139.6396148,137.0195861,134.740307,120.2587673,118.805999,103.6950229
16017601,X085,130.2235416,139.2736147,137.7434452,135.5617408,129.8357569,119.4745153,101.1082022
16017602,X085,130.6879099,136.7978753,135.867589,133.0389293,127.2288614,119.8156969,99.48566532
16017603,X085,125.445613,127.4899619,132.8884635,128.831078,126.0733848,106.4140309,103.9920316
16017604,X085,126.4804394,126.5623198,131.5872698,128.7034958,129.2197537,121.334346,107.5943472
16017606,X085,130.7576983,132.7043434,135.6537272,132.2304966,133.9214241,126.7376232,114.7309165
16017607,X085,131.9599674,132.3417011,133.3658155,131.4410181,135.3125614,130.9826018,117.63682
16017608,X085,133.2986874,136.0580115,137.4151471,132.8479391,139.0755034,131.9111986,118.5203724
16017609,X085,134.8845254,134.4965056,135.3442923,132.9167484,140.0015672,132.2225185,117.8936742
16017610,X085,131.5365352,134.2491336,131.0784497,131.0467797,137.5738144,130.2828417,112.995266
16017611,X085,124.9451609,127.9993992,133.1695625,101.0611775,127.2806144,103.3377124,108.8276557
16017612,X085,130.5952046,134.2837109,128.9767435,130.1077176,133.576321,122.4065342,108.8687569
16017613,X085,130.8546754,134.9820539,133.5053865,133.3167579,133.7761583,120.3887788,104.9530042
16017614,X085,123.6750121,132.5500742,133.4742197,107.5191386,121.7421041,111.9950016,110.6642025
16017615,X085,130.8206261,132.2799837,133.8006308,131.3714601,130.8714446,122.3326997,105.8427472
16017616,X085,122.8260583,134.8277826,129.1292479,112.8152252,117.0517862,111.7823243,108.9688429
16017617,X085,128.1342561,136.7100504,130.8108905,131.1076881,127.9804385,116.040056,111.5673883
16017618,X085,132.573503,137.0342146,132.0802301,131.8027764,132.7417264,126.6286615,103.075639
16017619,X085,133.7053707,137.0937635,130.8380004,132.0656758,137.2566914,132.0841333,117.3914926
16017620,X085,133.5390787,137.1875469,133.0221038,133.2851884,138.6409102,131.0088775,117.293601
16017621,X085,134.4877559,136.6742094,135.1154077,134.7377388,137.6127849,128.1246043,107.6067288
16017622,X085,133.2543264,137.2761341,134.280847,131.5501354,135.2878793,125.0108482,109.8853255
16017623,X085,129.9305412,137.5096321,134.7483514,130.9320957,131.6165904,106.9185177,110.1505217
16017624,X085,130.0997683,139.6895254,135.1256824,130.8427664,129.5830143,117.1105943,106.0547396
16017625,X085,127.4137057,138.6095356,132.5742816,128.8915328,122.274842,105.9476991,111.2040047
16017627,X085,128.2708301,137.9251796,128.4546334,129.5386013,129.2591325,116.2857912,94.15929574
16017628,X085,128.4603247,139.5197368,130.2087185,132.0857058,129.9198419,112.9936054,104.6193067
16017629,X085,129.3080096,139.2135595,132.3138169,132.7780286,131.7585133,117.7031065,103.1823342
16017630,X085,129.3597385,140.1428456,134.1688449,131.5168847,131.0805941,121.0049915,99.13609639
16017631,X085,130.9623092,138.0871266,133.0172063,130.5282864,131.2662164,120.3879143,104.4687429
16017633,X085,128.0015796,139.9816871,130.6099544,130.3636766,129.2511551,120.8688087,102.2233106
16017635,X085,127.6261012,138.7611437,130.7393444,129.7098383,126.9900786,122.1802293,107.9738781
16017637,X085,126.9064632,138.5849187,130.9027383,124.3670091,123.4437815,122.9267979,109.0632865
16017639,X085,127.051838,127.9423999,130.3200342,127.7664753,129.1071951,127.1888979,107.7720134
16017641,X085,131.5938868,133.4096669,136.0457789,132.6573662,135.2471189,131.8563812,100.8375413
16017642,X085,129.0132661,133.0248167,133.6252395,131.2745329,133.1820113,126.8383483,102.2712117
16017643,X085,126.5520595,128.557804,132.6490156,126.5144819,127.24756,100.1399568,111.2347842
